Tarih,Yemek Adi,Fiyat,Maliyet,Hazirlanma Suresi,Garson
2025-07-19 20:59:38,Beyti,160,70,9,Garson Ayşe
2025-07-19 13:35:38,Su,10,2,1,Garson Ayşe
2025-07-19 12:22:38,Ayran,15,4,1,Garson Ali
2025-07-19 13:04:38,Beyti,160,70,9,Garson Ayşe
2025-07-19 18:51:38,Su,10,2,1,Garson Ali
2025-07-19 22:40:38,Kola,25,15,1,Garson Ali
2025-07-19 21:48:38,İskender,150,65,8,Garson Ali
2025-07-19 17:53:38,İskender,150,65,8,Garson Ayşe
2025-07-19 19:16:38,Beyti,160,70,9,Garson Mehmet
2025-07-19 11:20:38,İskender,150,65,8,Garson Ali
2025-07-19 23:02:38,Kola,25,15,1,Garson Ayşe
2025-07-19 14:26:38,Beyti,160,70,9,Garson Ali
2025-07-19 14:17:38,Su,10,2,1,Garson Mehmet
2025-07-19 19:23:38,Kola,25,15,1,Garson Zeynep
2025-07-19 23:46:38,İskender,150,65,8,Garson Ali
2025-07-19 21:10:38,Beyti,160,70,9,Garson Ali
2025-07-19 19:27:38,Künefe,80,35,5,Garson Ali
2025-07-19 18:25:38,Beyti,160,70,9,Garson Ayşe
2025-07-19 11:20:38,Kola,25,15,1,Garson Ali
2025-07-19 19:04:38,İskender,150,65,8,Garson Ayşe
2025-07-19 22:59:38,İskender,150,65,8,Garson Ali
2025-07-19 17:46:38,Adana,140,60,7,Garson Ali
2025-07-19 16:45:38,Su,10,2,1,Garson Ayşe
2025-07-19 21:18:38,Künefe,80,35,5,Garson Mehmet
2025-07-19 23:36:38,Beyti,160,70,9,Garson Ayşe
2025-07-19 16:50:38,Su,10,2,1,Garson Ali
2025-07-19 20:19:38,Beyti,160,70,9,Garson Ali
2025-07-19 23:45:38,Kola,25,15,1,Garson Ali
2025-07-19 13:38:38,İskender,150,65,8,Garson Ayşe
2025-07-19 19:14:38,Künefe,80,35,5,Garson Ayşe
2025-07-19 18:30:38,Beyti,160,70,9,Garson Ayşe
2025-07-18 20:04:38,Su,10,2,1,Garson Ali
2025-07-18 11:42:38,Mercimek,40,12,3,Garson Ali
2025-07-18 20:43:38,Kola,25,15,1,Garson Ayşe
2025-07-18 12:24:38,İskender,150,65,8,Garson Ali
2025-07-18 22:51:38,Mercimek,40,12,3,Garson Zeynep
2025-07-18 11:13:38,Beyti,160,70,9,Garson Ayşe
2025-07-18 20:31:38,Beyti,160,70,9,Garson Ayşe
2025-07-18 17:53:38,Su,10,2,1,Garson Ayşe
2025-07-18 14:43:38,Kola,25,15,1,Garson Ali
2025-07-18 17:45:38,İskender,150,65,8,Garson Mehmet
2025-07-18 21:29:38,İskender,150,65,8,Garson Ali
2025-07-18 22:12:38,Beyti,160,70,9,Garson Ali
2025-07-18 20:46:38,İskender,150,65,8,Garson Ali
2025-07-18 21:53:38,Kola,25,15,1,Garson Ayşe
2025-07-18 21:42:38,İskender,150,65,8,Garson Ali
2025-07-18 16:15:38,Su,10,2,1,Garson Mehmet
2025-07-18 19:30:38,Ayran,15,4,1,Garson Mehmet
2025-07-18 13:26:38,Su,10,2,1,Garson Ali
2025-07-18 16:28:38,İskender,150,65,8,Garson Ali
2025-07-18 14:00:38,Su,10,2,1,Garson Ali
2025-07-18 21:26:38,Su,10,2,1,Garson Ayşe
2025-07-18 20:30:38,İskender,150,65,8,Garson Ali
2025-07-18 21:47:38,Kola,25,15,1,Garson Ayşe
2025-07-18 13:40:38,Künefe,80,35,5,Garson Ali
2025-07-17 15:49:38,Beyti,160,70,9,Garson Ali
2025-07-17 14:57:38,İskender,150,65,8,Garson Ali
2025-07-17 23:05:38,İskender,150,65,8,Garson Mehmet
2025-07-17 21:15:38,Beyti,160,70,9,Garson Ayşe
2025-07-17 18:12:38,Su,10,2,1,Garson Ali
2025-07-17 11:00:38,Su,10,2,1,Garson Ali
2025-07-17 17:03:38,Beyti,160,70,9,Garson Ali
2025-07-17 13:50:38,İskender,150,65,8,Garson Ali
2025-07-17 12:31:38,İskender,150,65,8,Garson Ali
2025-07-17 11:17:38,İskender,150,65,8,Garson Ali
2025-07-17 19:17:38,Su,10,2,1,Garson Ali
2025-07-17 11:15:38,Su,10,2,1,Garson Mehmet
2025-07-17 16:32:38,İskender,150,65,8,Garson Mehmet
2025-07-17 16:53:38,Künefe,80,35,5,Garson Ayşe
2025-07-17 13:26:38,İskender,150,65,8,Garson Ali
2025-07-17 17:29:38,Ezogelin,40,12,3,Garson Ali
2025-07-17 20:01:38,Künefe,80,35,5,Garson Ali
2025-07-17 22:05:38,Mercimek,40,12,3,Garson Ali
2025-07-17 18:23:38,Su,10,2,1,Garson Ali
2025-07-17 14:16:38,Ezogelin,40,12,3,Garson Ali
2025-07-17 13:47:38,Beyti,160,70,9,Garson Ali
2025-07-17 20:53:38,Kola,25,15,1,Garson Ali
2025-07-17 11:32:38,Su,10,2,1,Garson Ayşe
2025-07-17 19:26:38,Mercimek,40,12,3,Garson Ali
2025-07-17 14:25:38,Ayran,15,4,1,Garson Ali
2025-07-17 13:46:38,Su,10,2,1,Garson Mehmet
2025-07-17 19:45:38,İskender,150,65,8,Garson Mehmet
2025-07-17 18:59:38,Mercimek,40,12,3,Garson Ali
2025-07-17 23:55:38,Mercimek,40,12,3,Garson Ayşe
2025-07-17 22:03:38,Su,10,2,1,Garson Ayşe
2025-07-17 19:57:38,Adana,140,60,7,Garson Ali
2025-07-17 13:13:38,Adana,140,60,7,Garson Ali
2025-07-17 22:46:38,Su,10,2,1,Garson Ali
2025-07-17 16:56:38,Su,10,2,1,Garson Ali
2025-07-17 18:45:38,İskender,150,65,8,Garson Ali
2025-07-17 17:53:38,Su,10,2,1,Garson Ali
2025-07-17 20:17:38,Su,10,2,1,Garson Ali
2025-07-17 16:40:38,Kola,25,15,1,Garson Ali
2025-07-17 19:18:38,Ayran,15,4,1,Garson Ali
2025-07-16 18:39:38,Ayran,15,4,1,Garson Mehmet
2025-07-16 15:31:38,Adana,140,60,7,Garson Ayşe
2025-07-16 15:00:38,Su,10,2,1,Garson Ayşe
2025-07-16 17:01:38,Beyti,160,70,9,Garson Ayşe
2025-07-16 21:19:38,Su,10,2,1,Garson Mehmet
2025-07-16 15:22:38,Ayran,15,4,1,Garson Ali
2025-07-16 12:53:38,İskender,150,65,8,Garson Mehmet
2025-07-16 23:06:38,Künefe,80,35,5,Garson Ali
2025-07-16 23:29:38,Adana,140,60,7,Garson Ayşe
2025-07-16 20:21:38,Kola,25,15,1,Garson Ayşe
2025-07-16 13:49:38,Mercimek,40,12,3,Garson Ali
2025-07-16 14:44:38,Beyti,160,70,9,Garson Ali
2025-07-16 18:05:38,Su,10,2,1,Garson Ali
2025-07-16 12:48:38,Mercimek,40,12,3,Garson Ali
2025-07-16 14:30:38,Adana,140,60,7,Garson Ali
2025-07-16 12:26:38,Kola,25,15,1,Garson Ali
2025-07-16 19:29:38,Kola,25,15,1,Garson Ali
2025-07-16 18:23:38,Künefe,80,35,5,Garson Ali
2025-07-16 14:15:38,İskender,150,65,8,Garson Ali
2025-07-16 23:59:38,Su,10,2,1,Garson Ali
2025-07-16 16:41:38,Kola,25,15,1,Garson Ayşe
2025-07-16 22:38:38,Su,10,2,1,Garson Ayşe
2025-07-16 13:03:38,Adana,140,60,7,Garson Ali
2025-07-16 21:55:38,Su,10,2,1,Garson Ayşe
2025-07-16 13:53:38,Beyti,160,70,9,Garson Ali
2025-07-16 21:22:38,Su,10,2,1,Garson Ali
2025-07-16 21:53:38,Ayran,15,4,1,Garson Ali
2025-07-16 20:28:38,Mercimek,40,12,3,Garson Ayşe
2025-07-16 17:52:38,İskender,150,65,8,Garson Ali
2025-07-15 13:58:38,Künefe,80,35,5,Garson Ali
2025-07-15 23:12:38,Beyti,160,70,9,Garson Ali
2025-07-15 21:56:38,Adana,140,60,7,Garson Ali
2025-07-15 15:55:38,Ayran,15,4,1,Garson Ayşe
2025-07-15 18:17:38,Adana,140,60,7,Garson Ali
2025-07-15 11:56:38,Beyti,160,70,9,Garson Ali
2025-07-15 16:13:38,Su,10,2,1,Garson Mehmet
2025-07-15 12:52:38,Beyti,160,70,9,Garson Ali
2025-07-15 21:57:38,Su,10,2,1,Garson Ali
2025-07-15 14:57:38,İskender,150,65,8,Garson Ali
2025-07-15 16:10:38,Su,10,2,1,Garson Ali
2025-07-15 11:49:38,Kola,25,15,1,Garson Ali
2025-07-15 17:46:38,Ayran,15,4,1,Garson Ayşe
2025-07-15 18:24:38,Adana,140,60,7,Garson Ali
2025-07-15 20:32:38,Ayran,15,4,1,Garson Ali
2025-07-15 17:02:38,İskender,150,65,8,Garson Ali
2025-07-15 16:18:38,Künefe,80,35,5,Garson Mehmet
2025-07-15 14:19:38,Adana,140,60,7,Garson Ayşe
2025-07-15 22:41:38,Beyti,160,70,9,Garson Ali
2025-07-15 16:56:38,Beyti,160,70,9,Garson Ayşe
2025-07-15 20:39:38,Adana,140,60,7,Garson Ayşe
2025-07-15 16:39:38,İskender,150,65,8,Garson Ayşe
2025-07-15 16:23:38,Beyti,160,70,9,Garson Mehmet
2025-07-15 23:10:38,Su,10,2,1,Garson Ali
2025-07-15 14:38:38,Su,10,2,1,Garson Ayşe
2025-07-15 23:12:38,İskender,150,65,8,Garson Ali
2025-07-15 16:21:38,Beyti,160,70,9,Garson Zeynep
2025-07-15 21:56:38,Su,10,2,1,Garson Ayşe
2025-07-14 19:15:38,İskender,150,65,8,Garson Ali
2025-07-14 23:28:38,Su,10,2,1,Garson Mehmet
2025-07-14 18:08:38,Su,10,2,1,Garson Ali
2025-07-14 15:49:38,Ayran,15,4,1,Garson Ali
2025-07-14 17:52:38,Su,10,2,1,Garson Ali
2025-07-14 15:34:38,Beyti,160,70,9,Garson Ali
2025-07-14 23:29:38,Kola,25,15,1,Garson Ali
2025-07-14 22:47:38,Beyti,160,70,9,Garson Mehmet
2025-07-14 14:10:38,İskender,150,65,8,Garson Mehmet
2025-07-14 13:19:38,Beyti,160,70,9,Garson Ali
2025-07-14 23:42:38,Su,10,2,1,Garson Ayşe
2025-07-14 21:27:38,Su,10,2,1,Garson Ayşe
2025-07-14 17:59:38,Su,10,2,1,Garson Mehmet
2025-07-14 20:13:38,Ezogelin,40,12,3,Garson Ali
2025-07-14 20:29:38,Su,10,2,1,Garson Ayşe
2025-07-14 15:21:38,Kola,25,15,1,Garson Ali
2025-07-14 22:22:38,Beyti,160,70,9,Garson Ali
2025-07-14 11:10:38,Adana,140,60,7,Garson Ali
2025-07-14 15:48:38,Künefe,80,35,5,Garson Ayşe
2025-07-14 23:51:38,Su,10,2,1,Garson Ayşe
2025-07-14 16:43:38,Beyti,160,70,9,Garson Mehmet
2025-07-14 18:03:38,İskender,150,65,8,Garson Mehmet
2025-07-13 14:01:38,Beyti,160,70,9,Garson Ali
2025-07-13 19:15:38,Künefe,80,35,5,Garson Ali
2025-07-13 13:53:38,İskender,150,65,8,Garson Zeynep
2025-07-13 20:16:38,İskender,150,65,8,Garson Ayşe
2025-07-13 17:17:38,Beyti,160,70,9,Garson Ayşe
2025-07-13 14:39:38,Beyti,160,70,9,Garson Ali
2025-07-13 13:24:38,Kola,25,15,1,Garson Mehmet
2025-07-13 13:06:38,Su,10,2,1,Garson Ali
2025-07-13 18:41:38,Su,10,2,1,Garson Ali
2025-07-13 23:50:38,Su,10,2,1,Garson Mehmet
2025-07-13 23:46:38,Su,10,2,1,Garson Ayşe
2025-07-13 15:31:38,Su,10,2,1,Garson Ali
2025-07-13 11:44:38,Beyti,160,70,9,Garson Ali
2025-07-13 21:41:38,Künefe,80,35,5,Garson Ali
2025-07-13 16:05:38,Kola,25,15,1,Garson Ali
2025-07-13 19:50:38,Beyti,160,70,9,Garson Ali
2025-07-13 19:59:38,Kola,25,15,1,Garson Ali
2025-07-13 14:45:38,Su,10,2,1,Garson Zeynep
2025-07-13 15:00:38,Beyti,160,70,9,Garson Zeynep
2025-07-13 21:11:38,İskender,150,65,8,Garson Ali
2025-07-13 11:38:38,Kola,25,15,1,Garson Ayşe
2025-07-13 15:13:38,Künefe,80,35,5,Garson Ayşe
2025-07-13 20:38:38,Künefe,80,35,5,Garson Ali
2025-07-13 12:13:38,Ayran,15,4,1,Garson Ali
2025-07-13 13:15:38,Ezogelin,40,12,3,Garson Ali
2025-07-13 22:11:38,Beyti,160,70,9,Garson Ali
2025-07-13 22:29:38,İskender,150,65,8,Garson Ali
2025-07-13 19:04:38,Su,10,2,1,Garson Ali
2025-07-13 11:24:38,İskender,150,65,8,Garson Ali
2025-07-13 19:32:38,Beyti,160,70,9,Garson Ali
2025-07-13 21:55:38,Künefe,80,35,5,Garson Mehmet
2025-07-13 20:59:38,Ayran,15,4,1,Garson Ali
2025-07-13 18:08:38,Su,10,2,1,Garson Ayşe
2025-07-13 16:53:38,Ayran,15,4,1,Garson Mehmet
2025-07-13 16:40:38,Beyti,160,70,9,Garson Ayşe
2025-07-13 21:56:38,Beyti,160,70,9,Garson Ayşe
2025-07-13 12:44:38,Kola,25,15,1,Garson Ali
2025-07-13 23:00:38,Künefe,80,35,5,Garson Ayşe
2025-07-13 23:04:38,Künefe,80,35,5,Garson Ali
2025-07-13 12:12:38,Künefe,80,35,5,Garson Ali
2025-07-13 12:10:38,Beyti,160,70,9,Garson Zeynep
2025-07-13 13:23:38,Su,10,2,1,Garson Ayşe
2025-07-13 21:49:38,Beyti,160,70,9,Garson Ali
2025-07-13 22:36:38,Su,10,2,1,Garson Ayşe
2025-07-13 16:03:38,İskender,150,65,8,Garson Ayşe
2025-07-13 20:11:38,Su,10,2,1,Garson Zeynep
2025-07-13 16:16:38,Künefe,80,35,5,Garson Ayşe
2025-07-13 13:25:38,İskender,150,65,8,Garson Ayşe
2025-07-13 22:31:38,Beyti,160,70,9,Garson Ayşe
2025-07-13 23:29:38,Künefe,80,35,5,Garson Ali
2025-07-13 23:47:38,Adana,140,60,7,Garson Ali
2025-07-13 21:07:38,Su,10,2,1,Garson Ali
2025-07-13 18:33:38,Su,10,2,1,Garson Ali
2025-07-13 23:20:38,Kola,25,15,1,Garson Ali
2025-07-13 14:53:38,Adana,140,60,7,Garson Ali
2025-07-13 15:10:38,Kola,25,15,1,Garson Ayşe
2025-07-13 12:15:38,Beyti,160,70,9,Garson Ali
2025-07-13 12:28:38,Kola,25,15,1,Garson Ali
2025-07-13 20:40:38,İskender,150,65,8,Garson Ali
2025-07-13 22:54:38,Su,10,2,1,Garson Ali
2025-07-12 23:59:38,Beyti,160,70,9,Garson Ali
2025-07-12 21:30:38,İskender,150,65,8,Garson Mehmet
2025-07-12 21:25:38,Beyti,160,70,9,Garson Mehmet
2025-07-12 15:55:38,İskender,150,65,8,Garson Ayşe
2025-07-12 21:36:38,Künefe,80,35,5,Garson Ayşe
2025-07-12 22:02:38,Künefe,80,35,5,Garson Ali
2025-07-12 11:11:38,Ezogelin,40,12,3,Garson Ali
2025-07-12 12:54:38,Adana,140,60,7,Garson Ayşe
2025-07-12 14:41:38,Kola,25,15,1,Garson Ali
2025-07-12 20:11:38,Su,10,2,1,Garson Ali
2025-07-12 21:58:38,Su,10,2,1,Garson Ayşe
2025-07-12 16:35:38,Su,10,2,1,Garson Ayşe
2025-07-12 19:07:38,Su,10,2,1,Garson Mehmet
2025-07-12 17:17:38,Adana,140,60,7,Garson Ali
2025-07-12 15:49:38,İskender,150,65,8,Garson Ayşe
2025-07-12 23:12:38,İskender,150,65,8,Garson Ali
2025-07-12 14:41:38,Ayran,15,4,1,Garson Ali
2025-07-12 20:35:38,Adana,140,60,7,Garson Ali
2025-07-12 23:37:38,Mercimek,40,12,3,Garson Ayşe
2025-07-12 16:18:38,Künefe,80,35,5,Garson Ali
2025-07-12 17:54:38,Su,10,2,1,Garson Ali
2025-07-12 20:36:38,Künefe,80,35,5,Garson Zeynep
2025-07-12 16:40:38,Beyti,160,70,9,Garson Ali
2025-07-12 22:42:38,Su,10,2,1,Garson Mehmet
2025-07-12 23:46:38,Kola,25,15,1,Garson Ali
2025-07-12 19:58:38,Su,10,2,1,Garson Zeynep
2025-07-12 14:00:38,İskender,150,65,8,Garson Ali
2025-07-12 14:01:38,İskender,150,65,8,Garson Ali
2025-07-12 17:29:38,Beyti,160,70,9,Garson Ayşe
2025-07-12 18:16:38,Su,10,2,1,Garson Mehmet
2025-07-12 18:09:38,Su,10,2,1,Garson Ayşe
2025-07-12 16:25:38,İskender,150,65,8,Garson Ali
2025-07-12 11:12:38,Kola,25,15,1,Garson Ali
2025-07-12 22:53:38,Künefe,80,35,5,Garson Ayşe
2025-07-12 19:28:38,Su,10,2,1,Garson Mehmet
2025-07-12 19:10:38,Ayran,15,4,1,Garson Ayşe
2025-07-12 13:36:38,Su,10,2,1,Garson Mehmet
2025-07-12 18:51:38,Beyti,160,70,9,Garson Ali
2025-07-12 15:35:38,Beyti,160,70,9,Garson Ayşe
2025-07-12 15:54:38,Mercimek,40,12,3,Garson Ali
2025-07-12 20:34:38,Su,10,2,1,Garson Ali
2025-07-12 14:37:38,Kola,25,15,1,Garson Ali
2025-07-12 21:35:38,İskender,150,65,8,Garson Ayşe
2025-07-12 13:13:38,Su,10,2,1,Garson Ayşe
2025-07-12 20:18:38,Ezogelin,40,12,3,Garson Ali
2025-07-12 19:18:38,Su,10,2,1,Garson Ali
2025-07-12 17:52:38,İskender,150,65,8,Garson Ali
2025-07-12 15:02:38,Ezogelin,40,12,3,Garson Ali
2025-07-12 16:17:38,Su,10,2,1,Garson Ayşe
2025-07-12 23:21:38,İskender,150,65,8,Garson Ayşe
2025-07-12 21:35:38,Su,10,2,1,Garson Ali
2025-07-12 17:05:38,Su,10,2,1,Garson Ali
2025-07-12 20:39:38,İskender,150,65,8,Garson Ali
2025-07-12 15:08:38,Ezogelin,40,12,3,Garson Ali
2025-07-12 18:20:38,Ayran,15,4,1,Garson Ayşe
2025-07-12 23:36:38,Kola,25,15,1,Garson Mehmet
2025-07-12 19:14:38,Su,10,2,1,Garson Ayşe
2025-07-12 18:37:38,Beyti,160,70,9,Garson Mehmet
2025-07-12 20:38:38,Ezogelin,40,12,3,Garson Ali
2025-07-12 21:56:38,İskender,150,65,8,Garson Mehmet
2025-07-12 23:17:38,Ayran,15,4,1,Garson Ayşe
2025-07-12 17:19:38,İskender,150,65,8,Garson Ali
2025-07-12 20:18:38,İskender,150,65,8,Garson Ayşe
2025-07-12 19:27:38,İskender,150,65,8,Garson Zeynep
2025-07-12 16:10:38,Ayran,15,4,1,Garson Ali
2025-07-12 22:46:38,İskender,150,65,8,Garson Zeynep
2025-07-12 21:15:38,İskender,150,65,8,Garson Ali
2025-07-12 21:17:38,İskender,150,65,8,Garson Ali
2025-07-12 15:01:38,İskender,150,65,8,Garson Ali
2025-07-12 18:06:38,Su,10,2,1,Garson Ali
2025-07-12 13:23:38,İskender,150,65,8,Garson Ayşe
2025-07-12 12:56:38,İskender,150,65,8,Garson Ayşe
2025-07-12 11:24:38,Ayran,15,4,1,Garson Mehmet
2025-07-12 19:09:38,İskender,150,65,8,Garson Ali
2025-07-12 22:42:38,Adana,140,60,7,Garson Ayşe
2025-07-12 12:11:38,Su,10,2,1,Garson Ali
2025-07-11 16:57:38,Beyti,160,70,9,Garson Mehmet
2025-07-11 22:03:38,Su,10,2,1,Garson Ayşe
2025-07-11 12:04:38,Su,10,2,1,Garson Ali
2025-07-11 14:37:38,Ezogelin,40,12,3,Garson Ali
2025-07-11 12:03:38,Su,10,2,1,Garson Mehmet
2025-07-11 19:12:38,Kola,25,15,1,Garson Ali
2025-07-11 12:56:38,Su,10,2,1,Garson Ayşe
2025-07-11 17:55:38,İskender,150,65,8,Garson Ali
2025-07-11 15:52:38,Adana,140,60,7,Garson Mehmet
2025-07-11 11:43:38,Kola,25,15,1,Garson Ali
2025-07-11 13:50:38,Su,10,2,1,Garson Ali
2025-07-11 21:11:38,Ayran,15,4,1,Garson Ayşe
2025-07-11 15:11:38,İskender,150,65,8,Garson Ali
2025-07-11 11:37:38,Beyti,160,70,9,Garson Ayşe
2025-07-11 16:56:38,Su,10,2,1,Garson Ayşe
2025-07-11 18:18:38,Su,10,2,1,Garson Ayşe
2025-07-11 20:22:38,Su,10,2,1,Garson Ali
2025-07-11 19:08:38,İskender,150,65,8,Garson Ali
2025-07-11 13:06:38,Su,10,2,1,Garson Ali
2025-07-11 13:32:38,Ayran,15,4,1,Garson Mehmet
2025-07-11 15:20:38,Su,10,2,1,Garson Ali
2025-07-11 21:56:38,Beyti,160,70,9,Garson Ayşe
2025-07-10 14:46:38,Beyti,160,70,9,Garson Ali
2025-07-10 21:19:38,Su,10,2,1,Garson Ali
2025-07-10 14:08:38,Su,10,2,1,Garson Ali
2025-07-10 20:57:38,Kola,25,15,1,Garson Ali
2025-07-10 20:28:38,Ayran,15,4,1,Garson Ali
2025-07-10 21:03:38,Su,10,2,1,Garson Ayşe
2025-07-10 14:28:38,Beyti,160,70,9,Garson Ali
2025-07-10 11:33:38,İskender,150,65,8,Garson Mehmet
2025-07-10 17:48:38,Beyti,160,70,9,Garson Mehmet
2025-07-10 20:46:38,Su,10,2,1,Garson Ali
2025-07-10 23:25:38,Kola,25,15,1,Garson Ayşe
2025-07-10 14:26:38,Mercimek,40,12,3,Garson Mehmet
2025-07-10 19:56:38,Su,10,2,1,Garson Ayşe
2025-07-10 23:05:38,Su,10,2,1,Garson Ali
2025-07-10 23:21:38,Su,10,2,1,Garson Ayşe
2025-07-10 22:11:38,Ayran,15,4,1,Garson Ayşe
2025-07-10 19:52:38,İskender,150,65,8,Garson Ali
2025-07-10 12:59:38,İskender,150,65,8,Garson Ayşe
2025-07-10 18:50:38,Su,10,2,1,Garson Ali
2025-07-10 14:30:38,Mercimek,40,12,3,Garson Ayşe
2025-07-10 21:35:38,Mercimek,40,12,3,Garson Zeynep
2025-07-10 22:10:38,Kola,25,15,1,Garson Ali
2025-07-10 12:17:38,Künefe,80,35,5,Garson Ali
2025-07-10 15:37:38,Su,10,2,1,Garson Ali
2025-07-10 11:10:38,Beyti,160,70,9,Garson Ali
2025-07-10 19:34:38,Beyti,160,70,9,Garson Ayşe
2025-07-10 15:54:38,Beyti,160,70,9,Garson Ayşe
2025-07-10 22:04:38,Ayran,15,4,1,Garson Mehmet
2025-07-10 16:11:38,İskender,150,65,8,Garson Ali
2025-07-10 21:38:38,Adana,140,60,7,Garson Ayşe
2025-07-10 20:02:38,Beyti,160,70,9,Garson Mehmet
2025-07-10 14:32:38,Su,10,2,1,Garson Ali
2025-07-09 13:58:38,Beyti,160,70,9,Garson Ali
2025-07-09 15:03:38,Ezogelin,40,12,3,Garson Ayşe
2025-07-09 15:55:38,Ayran,15,4,1,Garson Ali
2025-07-09 11:29:38,Su,10,2,1,Garson Ayşe
2025-07-09 22:41:38,Mercimek,40,12,3,Garson Ali
2025-07-09 16:09:38,Ayran,15,4,1,Garson Ali
2025-07-09 16:34:38,Su,10,2,1,Garson Ali
2025-07-09 22:08:38,İskender,150,65,8,Garson Ayşe
2025-07-09 13:09:38,Su,10,2,1,Garson Ayşe
2025-07-09 16:24:38,Su,10,2,1,Garson Ali
2025-07-09 21:31:38,İskender,150,65,8,Garson Zeynep
2025-07-09 12:38:38,Su,10,2,1,Garson Ayşe
2025-07-09 21:20:38,Ayran,15,4,1,Garson Mehmet
2025-07-09 14:32:38,İskender,150,65,8,Garson Mehmet
2025-07-09 20:06:38,Su,10,2,1,Garson Ali
2025-07-09 11:37:38,Su,10,2,1,Garson Ayşe
2025-07-09 15:58:38,Ezogelin,40,12,3,Garson Ali
2025-07-09 15:49:38,İskender,150,65,8,Garson Ali
2025-07-09 22:01:38,İskender,150,65,8,Garson Ali
2025-07-09 20:28:38,Kola,25,15,1,Garson Ayşe
2025-07-09 11:46:38,Kola,25,15,1,Garson Ali
2025-07-09 18:49:38,Mercimek,40,12,3,Garson Ayşe
2025-07-09 20:07:38,İskender,150,65,8,Garson Ali
2025-07-08 17:05:38,İskender,150,65,8,Garson Ali
2025-07-08 21:23:38,Ezogelin,40,12,3,Garson Ali
2025-07-08 22:15:38,Ezogelin,40,12,3,Garson Ali
2025-07-08 14:02:38,Su,10,2,1,Garson Ayşe
2025-07-08 15:29:38,İskender,150,65,8,Garson Ayşe
2025-07-08 12:02:38,Su,10,2,1,Garson Ali
2025-07-08 13:15:38,İskender,150,65,8,Garson Ali
2025-07-08 11:02:38,Ayran,15,4,1,Garson Ayşe
2025-07-08 15:30:38,Kola,25,15,1,Garson Ali
2025-07-08 18:41:38,Ezogelin,40,12,3,Garson Ali
2025-07-08 23:24:38,Beyti,160,70,9,Garson Ali
2025-07-08 18:27:38,Kola,25,15,1,Garson Ayşe
2025-07-08 22:27:38,Ayran,15,4,1,Garson Ali
2025-07-08 22:20:38,Kola,25,15,1,Garson Ali
2025-07-08 20:05:38,İskender,150,65,8,Garson Ali
2025-07-08 23:32:38,Beyti,160,70,9,Garson Ayşe
2025-07-08 21:29:38,Ayran,15,4,1,Garson Ali
2025-07-08 16:57:38,Beyti,160,70,9,Garson Ayşe
2025-07-08 16:39:38,Künefe,80,35,5,Garson Ali
2025-07-08 14:28:38,İskender,150,65,8,Garson Ali
2025-07-08 14:19:38,Künefe,80,35,5,Garson Ali
2025-07-08 23:18:38,Mercimek,40,12,3,Garson Ayşe
2025-07-08 21:58:38,Su,10,2,1,Garson Ali
2025-07-08 11:46:38,İskender,150,65,8,Garson Ali
2025-07-08 20:25:38,Beyti,160,70,9,Garson Ayşe
2025-07-08 14:03:38,İskender,150,65,8,Garson Ayşe
2025-07-08 12:50:38,Su,10,2,1,Garson Zeynep
2025-07-07 21:13:38,Su,10,2,1,Garson Ali
2025-07-07 19:46:38,İskender,150,65,8,Garson Ali
2025-07-07 22:03:38,Su,10,2,1,Garson Ali
2025-07-07 19:47:38,Su,10,2,1,Garson Zeynep
2025-07-07 19:51:38,Beyti,160,70,9,Garson Zeynep
2025-07-07 17:02:38,Ezogelin,40,12,3,Garson Ayşe
2025-07-07 21:29:38,Künefe,80,35,5,Garson Ali
2025-07-07 13:55:38,Su,10,2,1,Garson Mehmet
2025-07-07 23:26:38,Kola,25,15,1,Garson Mehmet
2025-07-07 15:49:38,Kola,25,15,1,Garson Ayşe
2025-07-07 16:28:38,Gavurdağı,60,20,3,Garson Ayşe
2025-07-07 19:42:38,Su,10,2,1,Garson Ali
2025-07-07 12:34:38,Ayran,15,4,1,Garson Ayşe
2025-07-07 20:36:38,Kola,25,15,1,Garson Ayşe
2025-07-07 14:41:38,İskender,150,65,8,Garson Ali
2025-07-07 13:34:38,Beyti,160,70,9,Garson Zeynep
2025-07-07 15:58:38,Ayran,15,4,1,Garson Ali
2025-07-07 15:52:38,Su,10,2,1,Garson Ali
2025-07-07 14:05:38,Su,10,2,1,Garson Ali
2025-07-07 22:29:38,Ezogelin,40,12,3,Garson Ali
2025-07-07 17:00:38,Su,10,2,1,Garson Ayşe
2025-07-07 23:41:38,Adana,140,60,7,Garson Ali
2025-07-07 14:07:38,Beyti,160,70,9,Garson Ali
2025-07-07 15:23:38,Ayran,15,4,1,Garson Ali
2025-07-07 14:39:38,Beyti,160,70,9,Garson Ayşe
2025-07-07 15:35:38,Adana,140,60,7,Garson Ayşe
2025-07-07 17:41:38,Adana,140,60,7,Garson Ali
2025-07-07 18:46:38,İskender,150,65,8,Garson Ali
2025-07-07 19:34:38,Ezogelin,40,12,3,Garson Ali
2025-07-06 13:58:38,Su,10,2,1,Garson Ali
2025-07-06 11:56:38,Su,10,2,1,Garson Ali
2025-07-06 19:37:38,Mercimek,40,12,3,Garson Ali
2025-07-06 21:20:38,Su,10,2,1,Garson Ali
2025-07-06 15:58:38,Su,10,2,1,Garson Ayşe
2025-07-06 17:37:38,Mercimek,40,12,3,Garson Ali
